refYear,flowCode,partnerCode,primaryValue,iso3
2014,M,470,1750265.0,MLT
2014,M,478,978669.0,MRT
2014,M,480,4184161.0,MUS
2014,M,484,187461952.0,MEX
2014,M,490,3758273391.0,S19
2014,M,496,19223187.0,MNG
2014,M,498,15781416.0,MDA
2014,M,499,1665.0,MNE
2014,M,500,3667.0,MSR
2014,M,504,140265564.0,MAR
2014,M,508,26713655.0,MOZ
2014,M,512,193649193.0,OMN
2014,M,516,950227.0,NAM
2014,M,520,72929.0,NRU
2014,M,524,75124.0,NPL
2014,M,527,27102.0,O19
2014,M,528,908269130.0,NLD
2014,M,531,673611.0,CUW
2014,M,533,565.0,ABW
2014,M,540,624697.0,NCL
2014,M,548,124834.0,VUT
2014,M,554,836036690.0,NZL
2014,M,558,155336.0,NIC
2014,M,562,174947.0,NER
2014,M,566,3306300704.0,NGA
2014,M,570,3977.0,NIU
2014,M,574,164521.0,NFK
2014,M,577,9034.0,F19
2014,M,579,212955183.0,NOR
2014,M,581,146.0,UMI
2014,M,583,5986.0,FSM
2014,M,584,2961122.0,MHL
2014,M,586,159389633.0,PAK
2014,M,591,39489379.0,PAN
2014,M,598,47560728.0,PNG
2014,M,600,56223999.0,PRY
2014,M,604,66786467.0,PER
2014,M,608,699736566.0,PHL
2014,M,616,143765457.0,POL
2014,M,620,57351759.0,PRT
2014,M,624,62550.0,GNB
2014,M,626,244004.0,TLS
2014,M,634,1626808465.0,QAT
2014,M,642,36786476.0,ROU
2014,M,643,1589806150.0,RUS
2014,M,646,1346.0,RWA
2014,M,654,21536.0,SHN
2014,M,660,4025858.0,AIA
2014,M,662,8165.0,LCA
2014,M,678,20342.0,STP
2014,M,682,6516224008.0,SAU
2014,M,686,4183120.0,SEN
2014,M,688,7434576.0,SRB
2014,M,690,2646252.0,SYC
2014,M,694,314912.0,SLE
2014,M,699,3952081220.0,IND
2014,M,702,25186115317.0,SGP
2014,M,703,12481766.0,SVK
2014,M,704,3417776777.0,VNM
2014,M,705,12286035.0,SVN
2014,M,706,76680.0,SOM
2014,M,710,498496190.0,ZAF
2014,M,716,28648620.0,ZWE
2014,M,724,517093069.0,ESP
2014,M,729,743284.0,SDN
2014,M,732,2640.0,ESH
2014,M,740,788.0,SUR
2014,M,748,2280810.0,SWZ
2014,M,752,691053310.0,SWE
2014,M,757,628225459.0,CHE
2014,M,760,1333042.0,SYR
2014,M,762,6902.0,TJK
2014,M,764,9781053021.0,THA
2014,M,768,10153255.0,TGO
2014,M,772,34981.0,TKL
2014,M,776,3001.0,TON
2014,M,780,1259616.0,TTO
2014,M,784,1754332424.0,ARE
2014,M,788,21696300.0,TUN
2014,M,792,1069207656.0,TUR
2014,M,795,288705.0,TKM
2014,M,798,1878.0,TUV
2014,M,800,10735987.0,UGA
2014,M,804,298808275.0,UKR
2014,M,807,9149733.0,MKD
2014,M,818,145933884.0,EGY
2014,M,826,894760653.0,GBR
2014,M,834,19657819.0,TZA
2014,M,842,8188541791.0,USA
2014,M,854,65680442.0,BFA
2014,M,858,38144624.0,URY
2014,M,860,4789861.0,UZB
2014,M,862,344413.0,VEN
2014,M,882,2160170.0,WSM
2014,M,887,1883648.0,YEM
2014,M,894,11860230.0,ZMB
2014,X,0,176036194332.0,W00
2014,X,4,77411208.0,AFG
2014,X,8,6672387.0,ALB
2014,X,12,178644232.0,DZA
2014,X,16,3499089.0,ASM
2014,X,20,10140.0,AND
2014,X,24,189663988.0,AGO
2014,X,28,1753515.0,ATG
2014,X,31,5567320.0,AZE
2014,X,32,236923352.0,ARG
2014,X,36,4962452276.0,AUS
2014,X,40,40286641.0,AUT
2014,X,44,911043.0,BHS
2014,X,48,57883881.0,BHR
2014,X,50,1377618985.0,BGD
2014,X,51,3846783.0,ARM
2014,X,52,3674330.0,BRB
2014,X,56,1217320724.0,BEL
2014,X,60,1174309.0,BMU
2014,X,64,330263.0,BTN
2014,X,68,8572019.0,BOL
2014,X,70,2990480.0,BIH
2014,X,72,282430.0,BWA
2014,X,76,1498199370.0,BRA
2014,X,84,861906.0,BLZ
2014,X,86,729.0,IOT
2014,X,90,20337292.0,SLB
2014,X,92,607311.0,VGB
2014,X,96,100296035.0,BRN
2014,X,100,77454017.0,BGR
2014,X,104,566906935.0,MMR
2014,X,108,319643.0,BDI
2014,X,112,3875129.0,BLR
2014,X,116,415816818.0,KHM
2014,X,120,36516333.0,CMR
2014,X,124,755021284.0,CAN
2014,X,132,935064.0,CPV
2014,X,136,446956.0,CYM
2014,X,140,536983.0,CAF
2014,X,144,386328090.0,LKA
2014,X,148,1498621.0,TCD
2014,X,152,177899071.0,CHL
2014,X,156,17605944452.0,CHN
2014,X,162,44108.0,CXR
2014,X,170,147221867.0,COL
2014,X,174,3039460.0,COM
2014,X,178,44096402.0,COG
2014,X,180,26915503.0,COD
2014,X,184,1018110.0,COK
2014,X,188,24363621.0,CRI
2014,X,191,25410548.0,HRV
2014,X,192,2747960.0,CUB
2014,X,196,10313223.0,CYP
2014,X,203,84937256.0,CZE
2014,X,204,213117716.0,BEN
2014,X,208,226612899.0,DNK
2014,X,212,2236134.0,DMA
2014,X,214,31721973.0,DOM
2014,X,218,90467476.0,ECU
2014,X,222,11966069.0,SLV
2014,X,226,4215930.0,GNQ
2014,X,231,48676491.0,ETH
2014,X,232,9733015.0,ERI
2014,X,233,61014189.0,EST
2014,X,239,240.0,SGS
2014,X,242,22260362.0,FJI
2014,X,246,111443180.0,FIN
2014,X,251,1047474355.0,FRA
2014,X,258,8550992.0,PYF
2014,X,262,306827800.0,DJI
2014,X,266,20391595.0,GAB
2014,X,268,72750009.0,GEO
2014,X,270,42919883.0,GMB
2014,X,275,918362.0,PSE
2014,X,276,2821568436.0,DEU
2014,X,288,212273245.0,GHA
2014,X,292,12310100.0,GIB
2014,X,296,1781925.0,KIR
2014,X,300,157344487.0,GRC
2014,X,308,429153.0,GRD
2014,X,316,2365042.0,GUM
2014,X,320,34715022.0,GTM
2014,X,324,46551158.0,GIN
2014,X,328,2333143.0,GUY
2014,X,332,85330182.0,HTI
2014,X,336,54079.0,VAT
2014,X,340,7352784.0,HND
2014,X,344,2777563658.0,HKG
2014,X,348,86871305.0,HUN
2014,X,352,80614.0,ISL
2014,X,364,406112157.0,IRN
2014,X,368,72289468.0,IRQ
2014,X,372,70852789.0,IRL
2014,X,376,138876657.0,ISR
2014,X,380,2286858978.0,ITA
2014,X,384,103928087.0,CIV
2014,X,388,15434545.0,JAM
2014,X,392,23127088759.0,JPN
2014,X,398,8275861.0,KAZ
2014,X,400,152641858.0,JOR
2014,X,404,196193615.0,KEN
2014,X,408,1413985.0,PRK
2014,X,410,10606478322.0,KOR
2014,X,414,171059584.0,KWT
2014,X,417,891830.0,KGZ
2014,X,418,4545247.0,LAO
2014,X,422,74166062.0,LBN
2014,X,426,1836.0,LSO
2014,X,428,48489111.0,LVA
2014,X,430,23216187.0,LBR
2014,X,434,36147654.0,LBY
2014,X,440,24648876.0,LTU
2014,X,442,11807461.0,LUX
2014,X,446,6395281.0,MAC
2014,X,450,57446933.0,MDG
2014,X,454,15385936.0,MWI
2014,X,458,9731540673.0,MYS
2014,X,462,30952494.0,MDV
2014,X,466,6567252.0,MLI
2014,X,470,4948111.0,MLT
2014,X,478,106810812.0,MRT
2014,X,480,61696506.0,MUS
2014,X,484,850874379.0,MEX
2014,X,490,6425103349.0,S19
2014,X,496,6787787.0,MNG
2014,X,498,590145.0,MDA
2014,X,499,2145280.0,MNE
2014,X,504,82192649.0,MAR
2014,X,508,114962889.0,MOZ
2014,X,512,244652064.0,OMN
2014,X,516,3544208.0,NAM
2014,X,520,364429.0,NRU
2014,X,524,17488683.0,NPL
2014,X,528,3984581541.0,NLD
2014,X,531,4050565.0,CUW
2014,X,533,715384.0,ABW
2014,X,540,12868115.0,NCL
2014,X,548,3984184.0,VUT
2014,X,554,481417509.0,NZL
2014,X,558,13693414.0,NIC
2014,X,562,15171398.0,NER
2014,X,566,648616669.0,NGA
2014,X,574,779141.0,NFK
2014,X,579,65285870.0,NOR
2014,X,580,564849.0,MNP
2014,X,581,75736.0,UMI
2014,X,583,523187.0,FSM
2014,X,584,1384416.0,MHL
2014,X,585,379979.0,PLW
2014,X,586,2045294361.0,PAK
2014,X,591,109118244.0,PAN
2014,X,598,159119479.0,PNG
2014,X,600,19616675.0,PRY
2014,X,604,210441053.0,PER
2014,X,608,3887831709.0,PHL
2014,X,616,395947277.0,POL
2014,X,620,161315147.0,PRT
2014,X,624,4991038.0,GNB
2014,X,626,226334465.0,TLS
2014,X,634,92449676.0,QAT
2014,X,642,116145783.0,ROU
2014,X,643,1052861250.0,RUS
2014,X,646,1623709.0,RWA
2014,X,659,584317.0,KNA
2014,X,660,564945.0,AIA
2014,X,662,720401.0,LCA
2014,X,670,161026.0,VCT
2014,X,678,1167151.0,STP
2014,X,682,2156325133.0,SAU
2014,X,686,74073357.0,SEN
2014,X,688,5121004.0,SRB
2014,X,690,4413170.0,SYC
2014,X,694,24989983.0,SLE
2014,X,699,12248959579.0,IND
2014,X,702,16752339986.0,SGP
2014,X,703,17430301.0,SVK
2014,X,704,2451196725.0,VNM
2014,X,705,82611129.0,SVN
2014,X,706,36639523.0,SOM
2014,X,710,1379503028.0,ZAF
2014,X,716,2803249.0,ZWE
2014,X,724,1937638786.0,ESP
2014,X,729,74384463.0,SDN
2014,X,740,8238002.0,SUR
2014,X,748,906558.0,SWZ
2014,X,752,177109726.0,SWE
2014,X,757,133900553.0,CHE
2014,X,760,46303829.0,SYR
2014,X,762,523565.0,TJK
2014,X,764,5784719711.0,THA
2014,X,768,132995011.0,TGO
2014,X,776,3303546.0,TON
2014,X,780,14545940.0,TTO
2014,X,784,2503133955.0,ARE
2014,X,788,82513953.0,TUN
2014,X,792,1446131253.0,TUR
2014,X,795,3412882.0,TKM
2014,X,796,586679.0,TCA
2014,X,798,707340.0,TUV
2014,X,800,9618274.0,UGA
2014,X,804,360142536.0,UKR
2014,X,807,2355818.0,MKD
2014,X,818,1341002205.0,EGY
2014,X,826,1658606643.0,GBR
2014,X,834,202490396.0,TZA
2014,X,842,16560075701.0,USA
2014,X,854,9006984.0,BFA
2014,X,858,41897643.0,URY
2014,X,860,8778039.0,UZB
2014,X,862,39054922.0,VEN
2014,X,876,241639.0,WLF
2014,X,882,6457395.0,WSM
2014,X,887,155785678.0,YEM
2014,X,894,1347593.0,ZMB
2015,M,0,142694802188.0,W00
2015,M,4,248283.0,AFG
2015,M,8,180730.0,ALB
2015,M,12,282771489.0,DZA
2015,M,16,4730485.0,ASM
2015,M,20,50098.0,AND
2015,M,24,640309000.0,AGO
2015,M,28,34333.0,ATG
2015,M,31,1284083821.0,AZE
2015,M,32,1298349716.0,ARG
2015,M,36,4815794517.0,AUS
2015,M,40,316176425.0,AUT
2015,M,44,97814.0,BHS
2015,M,48,23442979.0,BHR
2015,M,50,59470951.0,BGD
2015,M,51,15495.0,ARM
2015,M,52,25162.0,BRB
2015,M,56,559364252.0,BEL
2015,M,60,1475148.0,BMU
2015,M,64,10196.0,BTN
2015,M,68,292644.0,BOL
2015,M,70,316871.0,BIH
2015,M,72,296.0,BWA
2015,M,76,2425426649.0,BRA
2015,M,84,2329166.0,BLZ
2015,M,90,4310218.0,SLB
2015,M,92,17311400.0,VGB
2015,M,96,131437232.0,BRN
2015,M,100,54518078.0,BGR
2015,M,104,160418362.0,MMR
2015,M,108,508.0,BDI
2015,M,112,210918949.0,BLR
2015,M,116,21127812.0,KHM
2015,M,120,26509841.0,CMR
2015,M,124,1609251588.0,CAN
2015,M,132,2969230.0,CPV
2015,M,136,51597.0,CYM
2015,M,140,6284320.0,CAF
2015,M,144,41281724.0,LKA
2015,M,148,367908.0,TCD
2015,M,152,173847935.0,CHL
2015,M,156,29411071328.0,CHN
2015,M,162,6937124.0,CXR
2015,M,166,3293558.0,CCK
2015,M,170,6046188.0,COL
2015,M,174,60.0,COM
2015,M,178,126403102.0,COG
2015,M,180,236197696.0,COD
2015,M,184,11979.0,COK
2015,M,188,2893783.0,CRI
2015,M,191,17780791.0,HRV
2015,M,192,1973191.0,CUB
2015,M,196,3048995.0,CYP
2015,M,203,145392559.0,CZE
2015,M,204,32592820.0,BEN
2015,M,208,201302936.0,DNK
2015,M,212,171600.0,DMA
2015,M,214,3683005.0,DOM
2015,M,218,22672929.0,ECU
2015,M,222,1726335.0,SLV
2015,M,226,68503912.0,GNQ
2015,M,231,10962784.0,ETH
2015,M,232,1905.0,ERI
2015,M,233,3549324.0,EST
2015,M,234,115243.0,FRO
2015,M,239,1108.0,SGS
2015,M,242,718724.0,FJI
2015,M,246,534092089.0,FIN
2015,M,251,1337703194.0,FRA
2015,M,258,209557.0,PYF
2015,M,266,296326.0,GAB
2015,M,268,6302545.0,GEO
2015,M,270,5334.0,GMB
2015,M,275,11840.0,PSE
2015,M,276,3471690503.0,DEU
2015,M,288,22372242.0,GHA
2015,M,292,6227.0,GIB
2015,M,296,4400.0,KIR
2015,M,300,76426369.0,GRC
2015,M,304,281049.0,GRL
2015,M,316,21666.0,GUM
2015,M,320,18831377.0,GTM
2015,M,324,289049.0,GIN
2015,M,328,194.0,GUY
2015,M,332,288535.0,HTI
2015,M,336,10.0,VAT
2015,M,340,1345593.0,HND
2015,M,344,1817366992.0,HKG
2015,M,348,62246591.0,HUN
2015,M,352,517930.0,ISL
2015,M,360,117768130.0,IDN
2015,M,364,56588573.0,IRN
2015,M,368,243033.0,IRQ
2015,M,372,103340627.0,IRL
2015,M,376,77725325.0,ISR
2015,M,380,1368233793.0,ITA
2015,M,384,122056084.0,CIV
2015,M,388,788793.0,JAM
2015,M,392,13263523220.0,JPN
2015,M,398,13768652.0,KAZ
2015,M,400,160782400.0,JOR
2015,M,404,12317151.0,KEN
2015,M,408,2603176.0,PRK
2015,M,410,8427205940.0,KOR
2015,M,414,738682907.0,KWT
2015,M,417,784940.0,KGZ
2015,M,418,809796.0,LAO
2015,M,422,3703495.0,LBN
2015,M,426,114536.0,LSO
2015,M,428,4896995.0,LVA
2015,M,430,15030103.0,LBR
2015,M,434,110141.0,LBY
2015,M,440,9564318.0,LTU
2015,M,442,15852539.0,LUX
2015,M,446,9166603.0,MAC
2015,M,450,6826469.0,MDG
2015,M,454,5213568.0,MWI
2015,M,458,8530667553.0,MYS
2015,M,466,43755262.0,MLI
2015,M,470,979535.0,MLT
2015,M,478,1637362.0,MRT
2015,M,480,1832618.0,MUS
2015,M,484,197558524.0,MEX
2015,M,490,3172095342.0,S19
2015,M,496,838684.0,MNG
2015,M,498,18971797.0,MDA
2015,M,499,167774.0,MNE
2015,M,504,126934523.0,MAR
2015,M,508,16453235.0,MOZ
2015,M,512,144191243.0,OMN
2015,M,516,7494933.0,NAM
2015,M,520,30005.0,NRU
2015,M,524,41314.0,NPL
2015,M,528,785230635.0,NLD
2015,M,531,2455343.0,CUW
2015,M,540,354265.0,NCL
2015,M,548,84614.0,VUT
2015,M,554,637009821.0,NZL
2015,M,558,188853.0,NIC
2015,M,562,12552.0,NER
2015,M,566,1288155838.0,NGA
2015,M,574,32000.0,NFK
2015,M,579,226250922.0,NOR
2015,M,583,1713140.0,FSM
2015,M,584,2193628.0,MHL
2015,M,586,174512383.0,PAK
2015,M,591,44623591.0,PAN
2015,M,598,19639578.0,PNG
2015,M,600,10557479.0,PRY
2015,M,604,52723286.0,PER
2015,M,608,683083232.0,PHL
2015,M,616,150373922.0,POL
2015,M,620,44349101.0,PRT
2015,M,626,525260.0,TLS
2015,M,634,731809868.0,QAT
2015,M,642,25069535.0,ROU
2015,M,643,992640440.0,RUS
2015,M,646,13143.0,RWA
2015,M,654,321938.0,SHN
2015,M,660,1324552.0,AIA
2015,M,662,83870.0,LCA
2015,M,670,888629.0,VCT
2015,M,674,8673.0,SMR
2015,M,678,14887.0,STP
2015,M,682,3421631533.0,SAU
2015,M,686,1731187.0,SEN
2015,M,688,9119893.0,SRB
2015,M,690,5590559.0,SYC
2015,M,694,233371.0,SLE
2015,M,699,2741418281.0,IND
2015,M,702,18022558666.0,SGP
2015,M,703,14780709.0,SVK
2015,M,704,3161530523.0,VNM
2015,M,705,12790545.0,SVN
2015,M,706,175254.0,SOM
2015,M,710,231940029.0,ZAF
2015,M,716,25331655.0,ZWE
2015,M,724,472547243.0,ESP
2015,M,729,344152.0,SDN
2015,M,740,1739.0,SUR
2015,M,748,1018763.0,SWZ
2015,M,752,691165985.0,SWE
2015,M,757,634401700.0,CHE
2015,M,760,1608549.0,SYR
2015,M,762,2375.0,TJK
2015,M,764,8083368324.0,THA
2015,M,768,16152039.0,TGO
2015,M,772,17037.0,TKL
2015,M,776,4249.0,TON
2015,M,780,473851.0,TTO
2015,M,784,1356098749.0,ARE
2015,M,788,21206262.0,TUN
2015,M,792,249821102.0,TUR
2015,M,795,8368849.0,TKM
2015,M,796,2436.0,TCA
2015,M,798,8674.0,TUV
2015,M,800,10223218.0,UGA
2015,M,804,198448442.0,UKR
2015,M,807,4697881.0,MKD
2015,M,818,243252019.0,EGY
2015,M,826,818897400.0,GBR
2015,M,834,21451366.0,TZA
2015,M,842,7616760788.0,USA
2015,M,854,48966245.0,BFA
2015,M,858,17056127.0,URY
2015,M,860,7256031.0,UZB
2015,M,862,439105.0,VEN
2015,M,882,1547412.0,WSM
2015,M,887,573182.0,YEM
2015,M,894,9226887.0,ZMB
2015,X,0,150366281305.0,W00
2015,X,4,36317090.0,AFG
2015,X,8,5484149.0,ALB
2015,X,12,173838078.0,DZA
2015,X,16,2122762.0,ASM
2015,X,20,57867.0,AND
2015,X,24,136969962.0,AGO
2015,X,28,543323.0,ATG
2015,X,31,3252282.0,AZE
2015,X,32,237063822.0,ARG
2015,X,36,3702296010.0,AUS
2015,X,40,29292376.0,AUT
2015,X,44,1013745.0,BHS
2015,X,48,52713670.0,BHR
2015,X,50,1340794185.0,BGD
2015,X,51,2651385.0,ARM
2015,X,52,2566020.0,BRB
2015,X,56,1113313180.0,BEL
2015,X,60,1224520.0,BMU
2015,X,64,552412.0,BTN
2015,X,68,16020772.0,BOL
2015,X,70,2495522.0,BIH
2015,X,72,245375.0,BWA
2015,X,76,1166012281.0,BRA
2015,X,84,981825.0,BLZ
2015,X,86,47971.0,IOT
2015,X,90,16128329.0,SLB
2015,X,92,1968523.0,VGB
2015,X,96,91229766.0,BRN
2015,X,100,42298688.0,BGR
2015,X,104,615670386.0,MMR
2015,X,108,211755.0,BDI
2015,X,112,522616.0,BLR
2015,X,116,429715881.0,KHM
2015,X,120,29590134.0,CMR
2015,X,124,722344686.0,CAN
2015,X,132,903304.0,CPV
2015,X,136,375827.0,CYM
2015,X,140,326679.0,CAF
2015,X,144,341490408.0,LKA
2015,X,148,608400.0,TCD
2015,X,152,147349521.0,CHL
2015,X,156,15046433812.0,CHN
2015,X,162,133121.0,CXR
2015,X,170,130656760.0,COL
2015,X,174,3058718.0,COM
2015,X,178,35876943.0,COG
2015,X,180,23588222.0,COD
2015,X,184,1187261.0,COK
2015,X,188,27353394.0,CRI
2015,X,191,28231705.0,HRV
2015,X,192,6048139.0,CUB
2015,X,196,10111968.0,CYP
2015,X,203,72232559.0,CZE
2015,X,204,153441814.0,BEN
2015,X,208,206994129.0,DNK
2015,X,212,925385.0,DMA
2015,X,214,36215234.0,DOM
2015,X,218,47500804.0,ECU
2015,X,222,14075268.0,SLV
2015,X,226,4409831.0,GNQ
2015,X,231,45473920.0,ETH
2015,X,232,1984459.0,ERI
2015,X,233,52463863.0,EST
2015,X,234,72.0,FRO
2015,X,242,20529081.0,FJI
2015,X,246,84891280.0,FIN
2015,X,251,1003241434.0,FRA
2015,X,258,10082876.0,PYF
2015,X,262,278268407.0,DJI
2015,X,266,16686124.0,GAB
2015,X,268,45784780.0,GEO
2015,X,270,25289741.0,GMB
2015,X,276,2664156585.0,DEU
2015,X,288,158382913.0,GHA
2015,X,292,16147.0,GIB
2015,X,296,1759887.0,KIR
2015,X,300,143890585.0,GRC
2015,X,304,207.0,GRL
2015,X,308,545309.0,GRD
2015,X,316,2091428.0,GUM
2015,X,320,37135598.0,GTM
2015,X,324,43766933.0,GIN
2015,X,328,1721619.0,GUY
2015,X,332,94895310.0,HTI
2015,X,336,166403.0,VAT
2015,X,340,10195017.0,HND
2015,X,344,2067293111.0,HKG
2015,X,348,58324405.0,HUN
2015,X,352,248230.0,ISL
2015,X,364,216505260.0,IRN
2015,X,368,95100059.0,IRQ
2015,X,372,60154911.0,IRL
2015,X,376,117848508.0,ISR
2015,X,380,1872932508.0,ITA
2015,X,384,53525842.0,CIV
2015,X,388,17178026.0,JAM
2015,X,392,18020877343.0,JPN
2015,X,398,3202478.0,KAZ
2015,X,400,95239087.0,JOR
2015,X,404,187653262.0,KEN
2015,X,408,1039775.0,PRK
2015,X,410,7664446245.0,KOR
2015,X,414,173875033.0,KWT
2015,X,417,1049888.0,KGZ
2015,X,418,7745233.0,LAO
2015,X,422,83573482.0,LBN
2015,X,426,31044.0,LSO
2015,X,428,48534024.0,LVA
2015,X,430,23260346.0,LBR
2015,X,434,28004983.0,LBY
2015,X,440,36041625.0,LTU
2015,X,442,12418416.0,LUX
2015,X,446,9581755.0,MAC
2015,X,450,44684081.0,MDG
2015,X,454,12748921.0,MWI
2015,X,458,7630889322.0,MYS
2015,X,462,32204655.0,MDV
2015,X,466,4372044.0,MLI
2015,X,470,5027258.0,MLT
2015,X,478,59449287.0,MRT
2015,X,480,55328188.0,MUS
2015,X,484,824002232.0,MEX
2015,X,490,5043821948.0,S19
2015,X,496,5096008.0,MNG
2015,X,498,353220.0,MDA
2015,X,499,2555637.0,MNE
2015,X,504,87394731.0,MAR
2015,X,508,103005187.0,MOZ
2015,X,512,211746346.0,OMN
2015,X,516,1728301.0,NAM
2015,X,520,465367.0,NRU
2015,X,524,25745811.0,NPL
2015,X,528,3442165722.0,NLD
2015,X,531,3497860.0,CUW
2015,X,533,696756.0,ABW
2015,X,540,12749997.0,NCL
2015,X,548,3408588.0,VUT
2015,X,554,436253630.0,NZL
2015,X,558,10293649.0,NIC
2015,X,562,7285803.0,NER
2015,X,566,445738349.0,NGA
2015,X,570,1714.0,NIU
2015,X,574,181715.0,NFK
2015,X,579,65652579.0,NOR
2015,X,580,470632.0,MNP
2015,X,583,785289.0,FSM
2015,X,584,5195111.0,MHL
2015,X,585,467758.0,PLW
2015,X,586,1989563438.0,PAK
2015,X,591,117236818.0,PAN
2015,X,598,204279826.0,PNG
2015,X,600,22286228.0,PRY
2015,X,604,176533938.0,PER
2015,X,608,3921676834.0,PHL
2015,X,616,358889901.0,POL
2015,X,620,143212170.0,PRT
2015,X,624,4001155.0,GNB
2015,X,626,216482360.0,TLS
2015,X,634,96529295.0,QAT
2015,X,642,92575595.0,ROU
2015,X,643,993743528.0,RUS
2015,X,646,421000.0,RWA
2015,X,654,152028.0,SHN
2015,X,659,1695226.0,KNA
2015,X,660,214831.0,AIA
2015,X,662,667059.0,LCA
2015,X,670,255647.0,VCT
2015,X,674,14537.0,SMR
2015,X,678,942256.0,STP
2015,X,682,2060685084.0,SAU
2015,X,686,87647074.0,SEN
2015,X,688,6204115.0,SRB
2015,X,690,3880244.0,SYC
2015,X,694,24257644.0,SLE
2015,X,699,11731001096.0,IND
2015,X,702,12632634348.0,SGP
2015,X,703,42916517.0,SVK
2015,X,704,2740178896.0,VNM
2015,X,705,93251818.0,SVN
2015,X,706,30904298.0,SOM
2015,X,710,666126684.0,ZAF
2015,X,716,2667657.0,ZWE
2015,X,724,1481288142.0,ESP
2015,X,729,77881306.0,SDN
2015,X,740,7538116.0,SUR
2015,X,748,1180398.0,SWZ
2015,X,752,146845434.0,SWE
2015,X,757,1071671763.0,CHE
2015,X,760,32184700.0,SYR
2015,X,762,67437.0,TJK
2015,X,764,5507253044.0,THA
2015,X,768,103726861.0,TGO
2015,X,776,3705384.0,TON
2015,X,780,15632768.0,TTO
2015,X,784,1926403037.0,ARE
2015,X,788,55932024.0,TUN
2015,X,792,1158832992.0,TUR
2015,X,795,5720634.0,TKM
2015,X,796,273749.0,TCA
2015,X,798,60521.0,TUV
2015,X,800,5928451.0,UGA
2015,X,804,328467401.0,UKR
2015,X,807,881332.0,MKD
2015,X,818,1197912485.0,EGY
2015,X,826,1527088076.0,GBR
2015,X,834,213953594.0,TZA
2015,X,842,16268488416.0,USA
2015,X,854,10912777.0,BFA
2015,X,858,28581089.0,URY
2015,X,860,5622408.0,UZB
2015,X,862,19503855.0,VEN
2015,X,876,138763.0,WLF
2015,X,882,6688415.0,WSM
2015,X,887,88729359.0,YEM
2015,X,894,1808322.0,ZMB
2016,M,0,135652799792.0,W00
2016,M,4,31061.0,AFG
2016,M,8,218085.0,ALB
2016,M,10,1913.0,ATA
2016,M,12,382214405.0,DZA
2016,M,16,2112889.0,ASM
2016,M,20,4134.0,AND
2016,M,24,235159764.0,AGO
2016,M,28,62862.0,ATG
2016,M,31,483052826.0,AZE
2016,M,32,1373635778.0,ARG
2016,M,36,5260854764.0,AUS
2016,M,40,358605771.0,AUT
2016,M,44,5762.0,BHS
2016,M,48,61342833.0,BHR
2016,M,50,68404276.0,BGD
2016,M,51,7371.0,ARM
2016,M,52,142596.0,BRB
2016,M,56,491083864.0,BEL
2016,M,60,1767053.0,BMU
2016,M,64,3068.0,BTN
2016,M,68,300474.0,BOL
2016,M,70,436948.0,BIH
2016,M,72,235.0,BWA
2016,M,76,2402379953.0,BRA
2016,M,84,2490768.0,BLZ
2016,M,90,796689.0,SLB
2016,M,92,5799771.0,VGB
2016,M,96,87726738.0,BRN
2016,M,100,75273047.0,BGR
2016,M,104,113339640.0,MMR
2016,M,112,163661531.0,BLR
2016,M,116,25317829.0,KHM
2016,M,120,65393861.0,CMR
2016,M,124,1383029909.0,CAN
2016,M,132,19100.0,CPV
2016,M,136,23185.0,CYM
2016,M,140,4059255.0,CAF
2016,M,144,44303205.0,LKA
2016,M,148,2164485.0,TCD
2016,M,152,83339009.0,CHL
2016,M,156,30800448755.0,CHN
2016,M,162,3342750.0,CXR
2016,M,166,4253.0,CCK
2016,M,170,8214307.0,COL
2016,M,174,1702639.0,COM
2016,M,178,154076554.0,COG
2016,M,180,32113243.0,COD
2016,M,184,477913.0,COK
2016,M,188,5671011.0,CRI
2016,M,191,13789544.0,HRV
2016,M,192,1786413.0,CUB
2016,M,196,12071366.0,CYP
2016,M,203,158917492.0,CZE
2016,M,204,18750018.0,BEN
2016,M,208,156627509.0,DNK
2016,M,212,954900.0,DMA
2016,M,214,10382390.0,DOM
2016,M,218,48275335.0,ECU
2016,M,222,24568311.0,SLV
2016,M,226,87192272.0,GNQ
2016,M,231,23669429.0,ETH
2016,M,232,924.0,ERI
2016,M,233,7499818.0,EST
2016,M,234,166260.0,FRO
2016,M,242,1238742.0,FJI
2016,M,246,338589746.0,FIN
2016,M,251,1362378124.0,FRA
2016,M,258,347868.0,PYF
2016,M,262,148525.0,DJI
2016,M,266,88197093.0,GAB
2016,M,268,270334.0,GEO
2016,M,270,472.0,GMB
2016,M,275,283970.0,PSE
2016,M,276,3159486086.0,DEU
2016,M,288,7549225.0,GHA
2016,M,296,45367.0,KIR
2016,M,300,68753166.0,GRC
2016,M,304,240962.0,GRL
2016,M,308,750.0,GRD
2016,M,316,492.0,GUM
2016,M,320,19447731.0,GTM
2016,M,324,887155.0,GIN
2016,M,328,289648.0,GUY
2016,M,332,164409.0,HTI
2016,M,340,13468377.0,HND
2016,M,344,1773783713.0,HKG
2016,M,348,61454287.0,HUN
2016,M,352,1230568.0,ISL
2016,M,360,120311296.0,IDN
2016,M,364,103405066.0,IRN
2016,M,368,104513.0,IRQ
2016,M,372,110315954.0,IRL
2016,M,376,109939524.0,ISR
2016,M,380,1387204505.0,ITA
